7994.26345,10801.68001,10935.56644,10855.59308,10739.55336,11097.38507,10956.85185,10948.91302,10811.77005,10590.63693,11120.70323,10851.0804,10902.02451,10895.43338,11025.12536,9776.43316,11072.73153,10787.88298,10880.77709,10898.26995,10938.74452,10905.82236,11054.03919,11023.62627,11286.18436,11268.31663,11083.60639,9732.3274,10862.37824,10760.23034,9006.19038,9779.62912,9525.75817,10819.34588,10974.80631,10714.2329,10130.49854,11287.16732,10942.51632,10306.08257,11126.79265,11924.99501,11259.57453,9790.77336,8183.66146,10905.98642,10850.83667,10770.92511,10625.32248,10090.23665,8463.84458,10886.55501,10357.32823,11042.3588,10687.68693,10624.78722,10893.89719,10703.66086,10378.06979,11093.66618,10333.36516,10856.92546,10907.85264,10872.21268,11147.66616,10933.64024,10767.92406,11169.84336,10596.36841,10776.75872,10870.08143,11120.81647,10682.92014,10533.53471,10735.93812,11204.11319,10821.16834,10686.01712,7226.12452,10228.35992,11260.56371,11156.10071,9556.34309,10920.75202,10685.03349,10857.11279,9802.06645,9930.83888,10704.75434,10774.29042,9915.44446,11022.09519,10831.07594,11055.61528,11099.19489,6946.41467,10658.36631,11075.32349,10316.92131,10629.50775
8050.38467,10844.53293,11027.09053,10871.95272,10844.91374,11144.80094,10965.60193,10983.57091,10848.29327,10557.67841,11112.24422,10828.34185,10932.86934,10902.92733,11012.88614,9759.31799,11055.69907,10775.28572,10887.34615,10965.5017,10933.24249,10889.08799,11076.3156,11013.22787,11282.81533,11266.2641,11074.75304,9685.8244,10833.5979,10741.09517,8961.61993,9748.97183,9495.56772,10840.29216,10959.80389,10755.53848,10096.78571,11288.6567,10963.93357,10301.68316,11144.71885,12002.23142,11264.64252,9800.40568,8137.41139,10908.45305,10834.31765,10793.29871,10637.01596,10064.65209,8461.64399,10960.14876,10373.82245,11059.80469,10756.3876,10640.78094,10922.06824,10777.40284,10378.23324,11040.34781,10393.62613,10866.84312,10926.82105,10868.80373,11157.97248,10880.74463,10788.95764,11157.57584,10562.31963,10768.96449,10922.53123,11138.11776,10681.63178,10493.09743,10732.23384,11175.34833,10791.11213,10628.54354,7337.45969,10242.19102,11275.00652,11236.48908,9530.68918,10941.50305,10660.41209,10836.9522,9845.76385,9963.40208,10594.53718,10836.60323,9929.69813,11030.51259,10793.48768,11155.48858,11017.52023,7000.53248,10661.08503,11121.94081,10328.55956,10689.40943
7976.61144,10809.03406,10961.43677,10845.46738,10729.0342,11058.68283,10954.11794,10963.75007,10737.83253,10522.17835,11126.05687,10827.16876,10900.46201,10888.21586,10996.3809,9746.962,10977.5583,10809.75434,10838.69761,10910.28819,10910.77441,10878.7909,11050.41655,11000.91281,11285.48414,11250.89639,11083.44114,9691.57312,10842.69017,10748.64507,8935.49282,9726.38099,9432.97907,10842.6294,10934.86764,10674.35152,10091.10575,11232.00303,10892.41106,10273.21442,11080.69489,11890.31974,11267.44213,9734.93189,8142.32818,10877.09059,10860.53029,10784.05153,10563.81933,10021.10833,8444.53364,10878.47128,10333.9723,11020.60441,10665.19024,10590.36769,10860.60345,10715.17014,10367.82562,11068.83563,10350.6074,10826.08155,10898.2011,10852.53128,11141.27151,10883.97835,10735.35392,11109.32524,10560.26884,10750.23281,10879.78809,11112.44424,10653.76857,10434.3463,10698.43751,11206.67389,10787.72621,10635.46718,7250.9464,10210.05825,11220.47215,11190.67716,9536.18004,10888.2824,10664.63067,10809.54386,9756.8317,9910.40953,10592.67157,10767.71335,9897.16035,11004.64574,10755.38339,11122.83767,11059.67526,6944.64093,10621.78657,11091.33716,10245.53345,10610.38083
8035.56853,10791.38474,10886.28463,10828.57087,10747.44458,10994.06731,10958.83899,10958.81255,10657.3399,10527.48753,11088.16402,10814.97454,10906.91666,10884.93887,10989.58942,9747.85374,10983.27322,10789.08453,10835.22523,10891.12856,10914.00571,10861.76542,11040.50879,11002.48915,11272.62368,11198.99867,11062.30236,9721.51175,10852.17299,10700.07057,8967.08914,9772.46517,9437.51607,10806.79483,10927.10963,10684.38916,10061.4108,11249.86733,10938.63531,10296.72498,11068.88507,11927.079,11234.30733,9713.88522,8154.10993,10861.48043,10833.63625,10754.59696,10614.94021,10073.3065,8472.0007,10867.26449,10341.25114,11041.84507,10703.07812,10528.28641,10868.92657,10698.2645,10359.85234,11078.03533,10314.62144,10835.29557,10896.28388,10828.67276,11130.98775,10848.13551,10758.29673,11080.12488,10523.90467,10732.85648,10864.57155,11101.02612,10663.01569,10486.63638,10668.51276,11131.25612,10756.436,10652.59477,7255.90027,10217.49554,11182.29535,11150.89843,9505.60033,10884.67427,10674.51122,10806.0586,9814.00854,9890.9176,10618.55904,10780.56808,9883.24405,10993.37579,10797.55761,11076.45208,11023.92573,6997.05305,10633.90957,11088.39095,10228.77425,10615.60892
8028.82742,10803.1859,10911.10163,10841.49074,10764.87787,10943.72457,10957.07607,10954.35799,10673.69822,10543.47212,11102.30504,10805.27169,10883.32683,10873.41615,11000.07633,9763.23336,10946.93751,10745.88719,10817.84207,10909.6647,10893.28238,10893.03298,11056.3418,10998.77882,11275.20756,11255.69535,11065.16904,9712.61433,10821.54757,10725.24703,8986.58055,9727.82062,9486.19113,10825.97723,10934.12393,10656.3536,9994.96536,11242.64785,10951.55072,10302.96653,11090.5932,11943.65527,11268.58719,9730.94377,8124.25952,10854.74802,10839.4623,10772.62876,10427.87108,10032.1119,8469.92565,10912.04853,10298.67991,11051.05459,10731.20421,10568.63446,10883.44915,10711.73392,10354.82329,11061.06249,10340.67406,10835.34202,10886.16047,10808.82804,11104.3725,10845.89004,10745.91514,11092.09018,10527.29137,10740.74728,10882.2793,11091.38849,10695.94533,10516.99375,10656.73943,11140.18869,10764.62615,10618.45105,7186.35803,10227.57597,11228.35291,11165.89886,9507.01905,10905.39371,10658.78081,10813.07635,9764.96617,9897.19167,10623.38366,10800.0667,9921.09268,11003.22622,10815.44015,11084.78487,11029.72551,6935.96767,10651.00137,11088.50183,10260.99935,10595.45801
8006.00856,10811.65516,10912.52603,10829.212,10752.24914,11019.16951,10972.50294,10934.12357,10679.68897,10593.15434,11096.05768,10860.70467,10903.41086,10856.9119,10992.3133,9770.01613,10979.96768,10788.54711,10854.15928,10906.73846,10893.43435,10906.41183,11038.40628,11020.2445,11275.28151,11296.80611,11079.13507,9728.22057,10851.98834,10745.60308,8911.73643,9780.29846,9509.00222,10872.74525,10943.87255,10678.91524,10062.7732,11261.92633,10963.75955,10282.97271,11079.44444,11870.44136,11243.85333,9753.64675,8156.33633,10877.29281,10847.55573,10751.69382,10681.39018,10012.50204,8438.59569,10917.90846,10340.58029,11036.59769,10718.86494,10647.05759,10851.24996,10705.97211,10446.39642,11029.147,10388.43457,10852.90714,10871.33764,10823.77986,11102.31499,10877.44601,10750.49032,11133.71871,10588.88566,10741.54406,10841.3357,11124.7999,10684.79645,10478.57772,10688.6546,11190.63198,10763.27962,10674.98212,7194.5261,10239.70137,11234.53152,11168.95428,9543.48188,10904.93003,10698.69368,10843.13681,9733.85682,9959.54602,10679.22637,10823.74853,9917.9583,11031.74892,10835.14023,11091.75696,11022.65121,6960.78235,10642.14258,11102.19048,10238.70927,10593.40623
8002.93087,10892.84757,11022.99946,10858.54504,10785.21943,11068.87263,10984.67572,10994.64367,10711.55759,10603.42891,11148.08429,10876.04446,10919.79723,10880.81939,11022.92431,9759.87882,11041.24379,10768.28319,10872.08445,10959.44874,10896.13542,10935.23043,11060.71006,11066.45277,11248.79136,11243.65536,11056.22647,9684.33482,10859.46687,10764.87358,9019.83839,9776.87016,9452.15436,10887.04497,10896.47119,10702.4615,10016.42531,11250.36929,10941.84771,10328.55073,11101.41013,11976.79406,11264.51535,9758.31445,8148.74939,10873.34398,10856.63102,10778.32988,10388.83324,10054.32563,8509.03345,10954.00952,10381.39425,11074.95084,10762.18978,10772.15649,10907.04201,10773.10715,10402.16845,11088.77619,10386.08361,10862.11528,10913.06402,10870.36308,11147.31723,10896.35282,10781.89285,11166.34912,10618.7713,10795.38011,10908.09463,11143.28068,10745.71037,10451.98581,10734.96636,11173.01008,10881.82041,10676.14939,7280.27979,10261.11463,11298.25016,11234.31113,9524.71275,10937.04085,10686.58868,10873.83578,9820.92959,9933.78194,10721.69676,10867.19054,9914.3553,11014.50486,10799.68537,11142.75603,11036.14906,6990.5533,10641.52898,11140.10121,10328.69519,10617.40538
8036.94928,10821.53379,10945.81486,10851.04545,10734.441,11047.40807,10960.76076,10954.94771,10735.95091,10591.76858,11115.80857,10865.67762,10927.71405,10869.96835,11002.72379,9736.79398,11038.27649,10770.01283,10866.79708,10946.65484,10897.80622,10902.69903,11068.08405,11059.80354,11299.9231,11270.4131,11086.88757,9690.33474,10836.3413,10775.19654,8903.70167,9730.34424,9452.69613,10876.73442,10885.2465,10672.02602,10136.90058,11251.40847,10928.195,10305.56378,11127.78129,11941.60003,11250.72595,9738.92807,8092.6463,10881.74962,10813.90654,10803.03866,10616.38712,10042.7457,8451.781,10929.30929,10365.04685,11044.84921,10715.21619,10722.58597,10849.10493,10788.57551,10409.88746,11095.08013,10431.19452,10855.22492,10897.09509,10853.60895,11132.99369,10894.23371,10775.66808,11136.11504,10610.60321,10746.85254,10896.60112,11161.24481,10703.74885,10486.75881,10743.33793,11148.25975,10824.3647,10665.7954,7243.72139,10251.27487,11302.0081,11264.97621,9523.54092,10915.84952,10734.2904,10865.63436,9777.59762,9944.8818,10647.26207,10860.44136,9928.0233,11014.78208,10795.14424,11104.16577,11024.78995,7043.80612,10667.5148,11142.14532,10297.01139,10644.1302
8071.40251,10805.50476,10949.10769,10847.49432,10729.3997,11101.31934,10985.24475,10943.92301,10812.89625,10592.31207,11166.53062,10860.17558,10942.44552,10874.75685,11043.55462,9771.8639,10988.02909,10853.36577,10845.15373,10948.59932,10882.12395,10918.26803,11069.22642,11023.73448,11299.22212,11254.00618,11116.7238,9730.49932,10839.87029,10746.216,8997.29645,9762.46608,9471.26149,10883.47251,10898.29461,10726.63253,10124.54049,11247.57225,10972.79821,10333.71642,11134.1643,11995.13805,11241.5271,9780.87093,8112.94743,10903.36534,10872.63075,10806.5543,10677.58674,10120.18731,8440.48344,10919.08638,10360.42405,11031.00549,10725.90811,10719.63365,10826.74224,10792.66481,10408.12712,11078.49031,10391.0635,10862.5405,10893.98146,10826.52897,11125.883,10893.22969,10782.16096,11104.41814,10649.46465,10762.32523,10869.28813,11121.56597,10673.80308,10502.46115,10701.8788,11211.08048,10803.37954,10677.23161,7235.86171,10239.22558,11258.91499,11245.68764,9543.67765,10888.95117,10751.88367,10852.34666,9860.62736,9923.14558,10668.64145,10839.02481,9921.87817,11041.7514,10823.72821,11113.43771,11062.18802,7019.35517,10677.95445,11152.7933,10341.13518,10623.51376
8040.92311,10814.48784,10990.93036,10849.72982,10769.05819,11077.43853,10976.88446,10961.71933,10817.77065,10596.6472,11122.5717,10860.84299,10922.4761,10894.93427,11018.03457,9776.9605,10996.5168,10846.55023,10847.00685,10952.51012,10894.28681,10918.37924,11059.27503,11033.28423,11311.30038,11252.88267,11091.98299,9692.02981,10837.12878,10728.36955,8997.23052,9800.92707,9503.08403,10871.03603,10899.44031,10722.08614,10072.93026,11261.31141,10974.00073,10355.1026,11086.77235,11957.34984,11217.45134,9775.67225,8134.50819,10876.79871,10870.47015,10773.8523,10550.76242,10097.33208,8507.74943,10910.60029,10345.4709,11045.48384,10745.5425,10824.08495,10845.52448,10779.57582,10403.72498,11016.80768,10393.78407,10857.00655,10912.06306,10808.78255,11131.34075,10878.37557,10782.47652,11084.82856,10621.52616,10751.31685,10899.28095,11131.48579,10689.6669,10556.17104,10676.01071,11193.98214,10837.55447,10655.26614,7300.87477,10263.98786,11244.49425,11219.5964,9514.43804,10891.52794,10719.3375,10851.96981,9742.47566,9926.77428,10713.99016,10826.90316,9928.14795,11006.50332,10834.72785,11053.32901,11019.40984,6906.88828,10664.01181,11118.26863,10365.24135,10669.09487
